budget,genres,id,original_language,popularity,production_companies,production_countries,revenue,runtime,title,vote_average,vote_count,release_year,release_month,release_day,release_quarter,season,main_genre,genre_count,keywords
12000000,"['Drama', 'Horror', 'Thriller', 'Crime']",13937,en,8.816951,"['Universal Pictures', 'Pacific Western']",['United States of America'],37170057.0,91.0,Raising Cain,5.9,66.0,1992,8,7,3,Summer,Drama,4,[]
12000000,['Comedy'],26670,en,4.179487,"['Amblin Entertainment', 'Touchstone Pictures']",['United States of America'],2280148.0,101.0,Noises Off...,7.0,38.0,1992,3,20,1,Spring,Comedy,1,"['theatre play', 'backstage']"
5900000,"['Thriller', 'Drama']",988,en,4.621214,"['Columbia Pictures', 'IPC Films']",['United States of America'],51718367.0,122.0,The China Syndrome,7.0,99.0,1979,3,16,1,Spring,Action,2,"['california', 'telecaster', 'energy policy', 'radiation', 'earthquake', 'tv station', 'nuclear power station', 'maximum credible accident', 'cinematographer', 'core melt', 'nuclear power plant', 'suspense', 'conspiracy', 'tv reporter', 'car chase', 'atomic reactor', 'swat team', 'whistleblower', 'falsification', 'nuclear accident', 'picketing', 'turbine']"
134000,"['Thriller', 'Drama', 'Horror']",25508,en,5.110716,['RKO Radio Pictures'],['United States of America'],4000000.0,73.0,Cat People,6.9,96.0,1942,12,5,4,Winter,Action,3,"['love triangle', 'jealousy', 'cat', 'zoo', 'canary', 'swimming pool', 'suspense', 'curse', 'val lewton', 'folklore', 'film noir', 'fear of intimacy', 'unconsummated marriage']"
50000000,"['Action', 'Thriller']",9624,en,6.678661,['Warner Bros.'],['United States of America'],49000000.0,102.0,On Deadly Ground,4.6,109.0,1994,2,18,1,Winter,Action,2,"['fight', 'inuit', 'petrol', 'company', 'alaska', 'enviromental']"
1070000,"['Comedy', 'Music', 'Romance', 'Foreign']",44807,en,0.170074,"['TigerTiger Productions', 'Chinarunn Entertainment Inc.']",['Singapore'],570000.0,95.0,Forever Fever,5.1,4.0,1998,5,28,2,Spring,Comedy,4,[]
25000000,"['Adventure', 'Family', 'Fantasy', 'Romance', 'Science Fiction']",9872,en,4.935932,['Paramount Pictures'],['United States of America'],9873044.0,109.0,Explorers,6.2,120.0,1985,7,12,3,Summer,Adventure,5,"['dream', 'spacecraft', 'space travel', 'bullying', 'best friend', 'young love', 'circuit board']"
4000000,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",11474,en,11.457298,['Paramount Pictures'],['United States of America'],22490039.0,93.0,The Warriors,7.4,451.0,1979,2,8,1,Winter,Action,5,"['street gang', 'disc jockey', 'gang war', 'gangster boss', 'coney island', 'gang', 'new york city', 'gang member', 'new york subway', 'girl gang', 'warrior']"
25000000,"['History', 'Action', 'Drama']",33157,en,3.240624,"['Paramount Pictures', 'Dino de Laurentiis Cinematografica', 'Mosfilm']","['Italy', 'Russia']",3052000.0,128.0,Waterloo,7.1,33.0,1970,10,26,4,Fall,Documentary,3,"['biography', 'napoleon bonaparte', 'waterloo']"
600000,"['History', 'Documentary', 'Music']",9459,en,3.624542,"['Wadleigh-Maurice', 'Warner Bros.']",['United States of America'],34505110.0,225.0,Woodstock,7.1,67.0,1970,3,26,1,Spring,Documentary,3,"['hippie', 'free love', 'musical', 'music', 'woodstock', 'music festival', 'rock music', 'summer']"
4638783,['Western'],11577,en,5.781236,['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],11000000.0,106.0,Pat Garrett & Billy the Kid,7.2,67.0,1973,5,23,2,Spring,Action,1,"['sheriff', 'aging', 'billy the kid', 'lawlessness', 'gun battle', 'gore', 'breast', 'old friends', 'flogging', 'man slaps a woman', 'pat garrett', 'manhunt']"
3716946,"['Action', 'Comedy', 'Western']",23330,en,2.537955,['Warner Bros.'],['United States of America'],5000000.0,121.0,The Ballad of Cable Hogue,6.9,48.0,1970,5,13,2,Spring,Action,3,"['prostitute', 'homeless person', 'stagecoach', 'reverend', 'way station']"
7000000,['Drama'],25598,en,7.218957,"['Metro-Goldwyn-Mayer (MGM)', 'NHK', 'Mico', 'Mount Film Group']","['Japan', 'United States of America']",191125.0,127.0,The Indian Runner,6.2,23.0,1991,5,19,2,Spring,Drama,1,['brother brother relationship']
3000000,"['Drama', 'Romance']",14703,en,2.560454,"['Seven Arts Productions', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],12000000.0,125.0,The Night of the Iguana,6.9,36.0,1964,8,6,3,Summer,Drama,2,"['mexico', 'hotel', 'bus', 'minister', 'tourist', 'bus driver', 'tourist guide', 'priest', 'tour bus', 'church', 'guide', 'spinster']"
11000000,"['Action', 'Drama', 'Fantasy', 'Horror']",20481,en,6.372135,"['Seraphim Films', 'Morgan Creek Productions']",['United States of America'],8862354.0,102.0,Nightbreed,6.4,106.0,1990,2,16,1,Winter,Action,4,"['monster', 'supernatural', 'escape', 'serial killer', 'surprise ending', 'dark fantasy']"
1300000,['Drama'],7090,en,12.630419,"['Lou Yi Inc.', 'Cinéa', 'Kasander Film Company', 'Busy Bee Productions']","['France', 'Netherlands', 'United States of America']",447741.0,97.0,Ken Park,5.7,136.0,2002,8,31,3,Summer,Drama,1,"['suicide', 'california', 'sex', 'infidelity', 'home', 'nudity', 'harassment', 'father', 'controversial', 'independent film', 'religion', 'unsimulated sex', 'teenager', 'pregnancy', 'suburb', 'drug', 'masturbation', 'alcoholic', 'psychotic', 'torment', 'erotic movie', 'unsimulated']"
22000000,"['Drama', 'History', 'War']",5902,en,7.719173,"['United Artists', 'Joseph E. Levine Productions']","['United Kingdom', 'United States of America']",50750000.0,175.0,A Bridge Too Far,7.0,210.0,1977,6,15,2,Summer,Drama,3,"['netherlands', 'world war ii', 'panzer', 'british soldier']"
8000000,['Comedy'],12762,en,5.892277,['Orion Pictures Corporation'],['United States of America'],10600497.0,84.0,Broadway Danny Rose,7.2,104.0,1984,1,27,1,Winter,Comedy,1,"['artist', 'girlfriend', 'talent manager']"
4500000,"['Horror', 'Science Fiction', 'Fantasy']",14510,en,7.522655,"['Empire Pictures', 'Taryn Prov']",['United States of America'],1261000.0,86.0,From Beyond,6.5,105.0,1986,6,5,2,Summer,Horror,3,"['human experimentation', 'h.p. lovecraft', 'parallel world']"
25000000,"['Comedy', 'Science Fiction', 'Thriller', 'Adventure']",10690,en,3.596317,"['Goldcrest Films International', 'Peter Newman/Interal', 'Mary Breen-Farrelly Productions', 'Irish Film Industry', 'Pachyderm Production']","['Ireland', 'United Kingdom', 'United States of America']",1614266.0,95.0,Space Truckers,5.6,38.0,1996,3,1,1,Spring,Comedy,4,"['killer robot', 'space war', 'dangerous', 'state of emergency']"
210000,"['Horror', 'Science Fiction']",40028,en,1.569865,['Miracle Pictures'],['United States of America'],107352.0,81.0,Not of This Earth,4.5,14.0,1988,5,20,2,Spring,Horror,2,"['nurse', 'prostitute', 'sex', 'nudity', 'vampire', 'remake', 'alien', 'surprise ending', 'kicked in the crotch']"
300000,"['Action', 'Comedy', 'Science Fiction']",13282,en,6.064898,['New World Pictures'],['United States of America'],8000000.0,80.0,Death Race 2000,6.0,125.0,1975,4,27,2,Spring,Action,3,"['dystopia', 'street race', 'reality spoof']"
3352254,"['Action', 'Crime', 'Thriller']",5916,en,10.037593,"['Solar Productions', 'First Artists', 'Foster-Brower Productions']",['United States of America'],58831997.0,118.0,The Getaway,7.0,120.0,1972,12,13,4,Winter,Action,3,"['texas', 'murder', 'heist', 'on the run', 'bag of money', 'bank robbery', 'double cross']"
500000,"['Drama', 'Crime']",203,en,8.212399,['Scorsese Productions'],['United States of America'],3000000.0,110.0,Mean Streets,7.2,359.0,1973,10,2,4,Fall,Drama,2,"['epilepsy', 'protection money', 'secret love', 'money', 'redemption']"
3500000,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']",26268,en,8.55931,['Warner Bros.'],['United States of America'],12000000.0,121.0,Harper,6.3,37.0,1966,2,23,1,Winter,Action,5,"['private eye', 'lew harper']"
250000,"['Drama', 'Horror']",25853,en,3.66229,"['Peninsula Films', 'DEJ Productions', 'Two Left Shoes Films', 'Blockbuster Films']",['United States of America'],144008.0,101.0,Dahmer,5.2,56.0,2002,6,21,2,Summer,Drama,2,"['rape', 'gay night club', 'biography', 'necrophilia', 'murder', 'serial killer', 'male masturbation', 'drugged drink']"
34000000,"['Drama', 'Family', 'Romance']",68430,en,7.176726,"['Touchwood Pacific Partners 1', 'Touchstone Pictures', 'Interscope Communications', 'Grand Highway Productions']",['United States of America'],18634643.0,111.0,Paradise,5.6,13.0,1991,9,18,3,Fall,Drama,3,"['relationship problems', 'grief', 'summer', 'remake of french film', 'woman director', 'child care']"
1271000,"['Crime', 'Drama', 'Western']",14554,en,7.441117,"[""Loew's"", 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],3788000.0,81.0,Bad Day at Black Rock,7.0,88.0,1955,1,7,1,Winter,Action,3,"['murder', 'racism', 'post world war ii', 'japanese american', '1940s']"
950000,"['Drama', 'Romance', 'Science Fiction']",29146,en,2.526159,"['ABC Pictures', 'Cinerama Releasing Corporation']",['United States of America'],814666.0,103.0,Charly,6.6,28.0,1968,9,23,3,Fall,Drama,3,"['experiment', 'mouse', 'intelligence test', 'genius']"
2090000,"['Comedy', 'Drama', 'Thriller']",5722,en,3.129943,['Twentieth Century Fox Film Corporation'],['United States of America'],40000000.0,109.0,Beyond the Valley of the Dolls,6.6,53.0,1970,7,17,3,Summer,Comedy,3,"['pop', 'pop star', 'musical']"
36000000,"['Drama', 'Romance']",51515,en,2.151436,"['Universal Pictures', 'The Saul Zaentz Company']","['Brazil', 'United States of America']",1345903.0,189.0,At Play in the Fields of the Lord,5.8,11.0,1991,12,6,4,Winter,Drama,2,"['missionary', 'civilization', 'tribe']"
4200000,['Horror'],19185,en,10.644165,"['Columbia Pictures Corporation', '21st Century Film Corporation']",['United States of America'],5835247.0,88.0,Night of the Living Dead,6.7,198.0,1990,10,18,4,Fall,Horror,1,"['remake', 'attack', 'zombie', 'chainsaw']"
1114000,"['Drama', 'History', 'Romance']",31526,en,2.886254,['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],2610000.0,99.0,Queen Christina,6.8,24.0,1933,12,26,4,Winter,Drama,3,"['sweden', 'ambassador', 'queen', 'duty', 'biography', 'peace', 'love', 'female protagonist', 'mobster', 'throne', 'royal court', 'spanish', 'inn']"
7200000,"['Drama', 'Music', 'Romance']",13763,en,9.190328,"['Warner Bros.', 'Water', 'Purple Films']",['United States of America'],68392977.0,111.0,Purple Rain,6.6,91.0,1984,7,27,3,Summer,Drama,3,"['suicide attempt', 'pop star', 'aspiring singer']"
6000000,"['Action', 'Adventure', 'Drama', 'Western']",15573,en,3.189566,"['Warner Bros.', 'Sanford Productions (III)']",['United States of America'],7500000.0,131.0,The Cowboys,7.0,60.0,1972,1,13,1,Winter,Action,4,"['boy', 'beef', 'cattle drive', 'rancher', 'cattle', 'schoolboy']"
2000000,"['Drama', 'War']",10178,en,8.999948,['Stanley Kramer Productions'],['United States of America'],21750000.0,124.0,The Caine Mutiny,7.2,78.0,1954,6,24,2,Summer,Drama,2,"['mutiny', 'world war ii', 'paranoia', 'war ship', 'mental breakdown', 'military court', 'u.s. navy', 'naval officer', 'naval', 'ship captain', 'humphrey bogart']"
8000000,"['Crime', 'Drama']",10734,en,11.837667,"['Paramount Pictures', 'Malpaso Company']",['United States of America'],43000000.0,111.0,Escape from Alcatraz,7.3,581.0,1979,6,22,2,Summer,Action,2,"['prison', 'based on novel', 'island', 'mouse', 'alcatraz', 'biography', 'prison warden', 'escapee convict', 'pubic hair', 'escape from prison', 'dummy', 'inmate', 'nude fight', '1960s']"
150000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",809,en,16.22986,"['DreamWorks SKG', 'Pacific Data Images (PDI)', 'DreamWorks Animation']",['United States of America'],919838758.0,93.0,Shrek 2,6.7,3082.0,2004,5,19,2,Spring,Adventure,5,"['prison', 'magic', 'liberation', 'honeymoon', 'parents-in-law', 'kingdom', 'enchantment', 'dancing scene', 'transformation', 'fairy-tale figure']"
125000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",435,en,15.049695,"['Lions Gate Films', 'Twentieth Century Fox Film Corporation', 'Centropolis Entertainment', 'Mark Gordon Productions', ""Mel's Cite du Cinema""]",['United States of America'],544272402.0,124.0,The Day After Tomorrow,6.2,2462.0,2004,5,26,2,Spring,Action,4,"['saving the world', 'library', 'cataclysm', 'climate change', 'greenhouse effect', 'tornado', 'twister', 'hurricane', 'hail', 'temperature drop', 'ice age', 'polar zone', 'meteorology', 'gulfstream', 'barrier ice', 'ice melting', 'third world', 'exodus', 'evacuation', 'climate', 'government', 'snow', 'los angeles', 'scientist', 'doomsday', 'antarctic', 'disaster movie']"
50000000,"['Drama', 'Comedy', 'Romance']",4599,en,12.448933,"['Touchstone Pictures', 'Beacon Pictures', 'Mandeville Films']",['United States of America'],49718611.0,119.0,Raising Helen,5.9,195.0,2004,5,27,2,Spring,Drama,3,"['new york', 'pastor', 'world of fasion', 'loss of parents', 'mannequin', 'fashion designer', 'family relationships']"
16000000,"['Romance', 'Comedy']",12657,en,8.604389,['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],14822346.0,86.0,Soul Plane,4.7,109.0,2004,5,28,2,Spring,Comedy,2,"['black people', 'hip-hop', 'nightclub', 'airplane', 'chaos', 'champagne']"
130000000,"['Adventure', 'Fantasy', 'Family']",673,en,28.460276,"['1492 Pictures', 'Heyday films', 'Warner Bros.']","['United Kingdom', 'United States of America']",789804554.0,141.0,Harry Potter and the Prisoner of Azkaban,7.7,6037.0,2004,5,31,2,Spring,Adventure,3,"['flying', 'traitor', 'magic', 'cutting the cord', 'child hero', 'broom', ""sorcerer's apprentice"", 'school of witchcraft', 'griffon', 'black magic', 'time travel', 'best friend', 'werewolf', 'dark', 'muggle', 'aftercreditsstinger']"
27000000,"['Mystery', 'Thriller', 'Crime']",16617,en,7.600017,"['Avenue Pictures Productions', 'Weed Road Pictures', 'Intermedia Films', 'Egmond Film & Television', 'Dimension Films', 'Outlaw Productions (I)', 'Mindhunters (UK) Limited', 'Mindhunters Productie BV', 'Tonna Oy', 'Outlaw Victoria Productions Inc.']","['Finland', 'Netherlands', 'United Kingdom', 'United States of America']",21148829.0,106.0,Mindhunters,6.3,339.0,2004,5,7,2,Spring,Action,3,"['fbi', 'island', 'serial killer', 'series of murders']"
105000000,"['Action', 'Science Fiction']",2789,en,5.060352,"['One Race Films', 'Radar Pictures']",['United States of America'],115772733.0,119.0,The Chronicles of Riddick,6.3,1593.0,2004,6,11,2,Summer,Action,2,"['prison', 'dystopia', 'matter of life and death', 'outer space', 'intergalactic travel']"
50000000,"['Animation', 'Comedy', 'Family']",8920,en,10.003679,"['Twentieth Century Fox Film Corporation', 'Davis Entertainment', 'Twentieth Century Fox Animation']",['United States of America'],200804534.0,80.0,Garfield,5.2,851.0,2004,6,10,2,Summer,Animation,3,"['competition', 'moderator', 'lasagne', 'garfield']"
90000000,"['Action', 'Comedy', 'Science Fiction']",9890,en,10.81552,"['Paramount Pictures', 'De Line Pictures', 'DreamWorks Pictures']",['United States of America'],102000000.0,93.0,The Stepford Wives,5.4,339.0,2004,6,10,2,Summer,Action,3,"['android', 'housewife', 'transformation']"
400000,['Comedy'],8193,en,10.287419,"['Paramount Pictures', 'Fox Searchlight Pictures', 'MTV Films', 'Access Films', 'Napoleon Pictures Limited', 'Carnival Films']",['United States of America'],46118097.0,95.0,Napoleon Dynamite,6.7,567.0,2004,6,11,2,Summer,Comedy,1,"['underdog', 'brother brother relationship', 'idaho', 'high school', 'chat', 'independent film', 'teenager', 'school dance', 'social outcast', 'aftercreditsstinger']"
27000000,['Drama'],47821,en,1.408176,"['TriStar Pictures', 'Allied Filmmakers', 'Pricel', 'Lightmotive']","['France', 'United Kingdom']",14683921.0,132.0,City of Joy,6.3,30.0,1992,4,15,2,Spring,Drama,1,"['hope', 'india', 'calcutta', 'leper', 'poor people']"
12000000,['Drama'],26142,en,8.337242,['Touchstone Pictures'],['United States of America'],38120905.0,122.0,The Doctor,6.6,24.0,1991,7,24,3,Summer,Drama,1,"['hospital', 'doctor', 'surgery', 'woman director']"
802000,"['Drama', 'Music', 'Romance']",27017,en,6.165341,['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],4371000.0,104.0,For Me and My Gal,6.2,12.0,1942,10,21,4,Fall,Drama,3,"['world war i', 'musical']"
14320000,"['Drama', 'Music', 'Romance']",52959,en,0.585397,"['Twentieth Century Fox Film Corporation', 'Robert Wise Productions']",['United States of America'],14000000.0,176.0,Star!,6.0,7.0,1968,7,18,3,Summer,Drama,3,"['musical', 'singing', 'actress']"
11000000,"['Drama', 'History']",42345,en,2.27258,"['Paramount Pictures', 'Tamm Productions']",['United States of America'],2200000.0,124.0,The Molly Maguires,5.9,16.0,1970,1,27,1,Winter,Drama,2,"['pennsylvania', 'miner', 'coal mining', 'coal mine', 'pennsylvania coal miner']"
1000000,"['Action', 'Drama', 'History', 'War']",18712,en,2.828371,['Republic Pictures (I)'],['United States of America'],7800000.0,100.0,Sands of Iwo Jima,6.2,33.0,1949,12,14,4,Winter,Action,4,"['sergeant', 'iwo jima']"
65000,"['Documentary', 'Comedy', 'Drama']",9372,en,5.266103,['Kathbur Pictures'],['United States of America'],28575078.0,100.0,Super Size Me,6.6,520.0,2004,1,17,1,Winter,Documentary,3,"['experiment', 'health', 'junk food', 'food industry', 'fast food', ""mcdonald's restaurant""]"
360000,"['Action', 'Drama']",44695,en,1.345165,"['Fanfare Films', 'American International Productions', 'Otis Productions']",['United States of America'],36000000.0,113.0,The Born Losers,5.3,13.0,1967,8,18,3,Summer,Action,2,"['group sex', 'biker', 'motor sport', 'independent film']"
6000000,"['Action', 'Horror', 'Thriller']",9542,en,5.648114,"['Silver Screen Partners', 'TriStar Pictures', 'HBO Pictures']",['United States of America'],5844868.0,97.0,The Hitcher,6.9,192.0,1986,2,21,1,Winter,Action,3,"['helicopter', 'mass murder', 'cop-killer', 'paranoia', 'highway', 'sadism', 'route 66', 'car crash', 'suspense', 'hitchhiker', 'false accusations', 'road movie']"
2300000,"['Music', 'Romance']",17820,en,2.01799,['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],11000000.0,107.0,Show Boat,6.9,18.0,1951,7,13,3,Summer,Animation,2,"['musical', 'grandmother granddaughter relationship', 'interracial relationship', 'reconciliation', 'riverboat', 'showboat', 'miscegenation', 'paddlewheel boat']"
110000000,"['Action', 'Adventure', 'Comedy']",10204,en,7.825072,"['Studio Babelsberg', 'Walden Media', 'Babelsberg Film', 'Mostow/Lieberman Productions', '80 Days Productions', 'Spanknyce Films', 'Fitzwilliam Productions']","['Germany', 'Ireland', 'United Kingdom', 'United States of America']",72178895.0,120.0,Around the World in 80 Days,5.7,687.0,2004,6,16,2,Summer,Action,3,"['paris', 'london england', 'new york', 'jules verne', 'san francisco', 'istanbul', 'hot air balloon', 'journey round the world']"
